w634,4632,0.059,0.896,0.045,-0.8296
w635,1863,0.062,0.836,0.102,0.8402
w636,1784,0.0,1.0,0.0,0.0
w637,2258,0.0,1.0,0.0,0.0
w638,1235,0.0,1.0,0.0,0.0
w639,1855,0.063,0.845,0.092,0.7506
w640,4558,0.084,0.832,0.085,-0.8071
w641,4056,0.046,0.876,0.078,0.9633
w642,8762,0.057,0.877,0.065,-0.4605
w643,3472,0.023,0.923,0.053,0.9634
w644,5202,0.057,0.851,0.092,0.9768
w645,2258,0.0,1.0,0.0,0.0
w646,3793,0.041,0.928,0.031,-0.6059
w648,88,0.0,1.0,0.0,0.0
w740,90,0.0,1.0,0.0,0.0
w743,5629,0.03,0.866,0.104,0.9965
w745,8007,0.042,0.905,0.053,0.8177
w749,123,0.0,1.0,0.0,0.0
w756,186,0.0,1.0,0.0,0.0
w757,9282,0.067,0.858,0.075,0.9716
w758,156,0.0,0.914,0.086,0.1779
w759,175,0.103,0.798,0.099,-0.0263
w760,11428,0.056,0.852,0.092,0.9936
w761,10854,0.104,0.78,0.115,0.8719
w762,3454,0.075,0.817,0.108,0.9497
w763,16,0.0,1.0,0.0,0.0
w764,5671,0.027,0.887,0.086,0.9955
w765,6619,0.117,0.787,0.096,-0.9843
w766,2551,0.058,0.906,0.036,-0.8202
w767,159,0.0,1.0,0.0,0.0
w768,3355,0.06,0.837,0.104,0.9717
w769,8739,0.029,0.884,0.087,0.9942
w770,12911,0.048,0.838,0.114,0.9989
w771,10847,0.037,0.875,0.088,0.9964
w772,9764,0.041,0.863,0.096,0.9962
w773,5049,0.031,0.855,0.114,0.9956
w774,5331,0.041,0.845,0.114,0.996
w775,8883,0.035,0.868,0.097,0.9983
w776,9688,0.044,0.857,0.099,0.9975
w777,348,0.0,1.0,0.0,0.0
w778,12245,0.121,0.768,0.111,-0.9883
w779,91,0.0,1.0,0.0,0.0
w780,9374,0.074,0.851,0.075,-0.6028
w786,229,0.0,0.714,0.286,0.8807
w787,8569,0.054,0.865,0.081,0.9854
w788,7476,0.072,0.862,0.066,-0.9492
w789,568,0.0,1.0,0.0,0.0
w790,5524,0.05,0.825,0.126,0.9964
w791,11227,0.075,0.849,0.076,0.8171
w792,11239,0.107,0.822,0.071,-0.9979
w793,100,0.0,1.0,0.0,0.0
w794,7448,0.109,0.831,0.06,-0.9966
w795,6896,0.059,0.859,0.082,0.6387
w796,2855,0.006,0.917,0.077,0.9694
w797,193,0.0,1.0,0.0,0.0
w798,6444,0.103,0.844,0.052,-0.9951
w799,3999,0.039,0.876,0.085,0.9724
w801,10564,0.003,0.934,0.063,0.9972
w802,169,0.18,0.82,0.0,-0.5267
w804,221,0.0,1.0,0.0,0.0
w805,11897,0.089,0.817,0.093,0.6702
w806,3538,0.039,0.892,0.069,0.9346
w807,29771,0.126,0.796,0.078,-0.9998
w808,4064,0.042,0.891,0.067,0.8966
w809,13571,0.063,0.855,0.082,0.9925
w810,10031,0.049,0.882,0.069,0.9858
w811,7084,0.069,0.839,0.092,0.9688
w812,7514,0.077,0.866,0.057,-0.9518
w813,229,0.0,0.714,0.286,0.8807
w814,11525,0.038,0.912,0.05,0.9193
w815,6233,0.062,0.874,0.064,-0.702
w817,6352,0.128,0.777,0.095,-0.9937
w818,1440,0.027,0.865,0.108,0.9186
w819,5381,0.064,0.885,0.051,-0.8615
w820,12642,0.051,0.892,0.057,0.818
w821,5267,0.054,0.88,0.066,0.6805
w822,3361,0.038,0.917,0.045,0.4329
w823,7342,0.075,0.838,0.087,0.7695
w824,598,0.043,0.837,0.121,0.4588
w825,7028,0.062,0.842,0.095,0.9831
w826,67,0.0,1.0,0.0,0.0
w827,7253,0.073,0.834,0.094,0.7769
w828,11636,0.042,0.879,0.079,0.9971
w829,4423,0.05,0.893,0.057,0.8193
w830,5431,0.086,0.84,0.075,-0.7764
w831,1940,0.034,0.886,0.08,0.9199
w832,3995,0.01,0.919,0.07,0.9871
w833,25,0.0,1.0,0.0,0.0
w834,3338,0.052,0.858,0.09,0.9479
w835,851,0.0,1.0,0.0,0.0
w836,4750,0.098,0.862,0.04,-0.9918
w837,851,0.0,1.0,0.0,0.0
w838,6636,0.08,0.859,0.062,-0.9812
w839,3159,0.029,0.851,0.12,0.9905
w840,9562,0.07,0.851,0.079,0.8931
w841,5777,0.074,0.822,0.103,0.9823
w842,2147,0.101,0.797,0.102,0.1005
w843,851,0.0,1.0,0.0,0.0
w844,8775,0.109,0.805,0.086,-0.9881
w845,7176,0.104,0.828,0.069,-0.994
w846,1683,0.07,0.85,0.08,0.3031
w847,1685,0.011,0.908,0.081,0.925
w848,1544,0.0,0.956,0.044,0.8611
w849,88,0.0,1.0,0.0,0.0
w850,88,0.0,1.0,0.0,0.0
w851,88,0.0,1.0,0.0,0.0
w852,88,0.0,1.0,0.0,0.0
w853,6882,0.036,0.863,0.101,0.9948
w854,4282,0.053,0.897,0.049,0.0652
w855,4362,0.055,0.896,0.049,0.0652
w856,7211,0.043,0.91,0.047,-0.7714
w857,3817,0.083,0.841,0.076,-0.6299
w858,338,0.0,0.938,0.062,0.25
w859,338,0.0,0.938,0.062,0.25
w860,338,0.0,0.938,0.062,0.25
w861,150,0.0,0.881,0.119,0.4019
w862,10251,0.068,0.865,0.066,-0.8549
w863,31,0.0,1.0,0.0,0.0
w864,5869,0.043,0.877,0.08,0.9812
w865,185,0.0,1.0,0.0,0.0
w866,261,0.0,1.0,0.0,0.0
w867,2437,0.041,0.91,0.048,-0.1984
w868,6120,0.081,0.83,0.089,0.5094
w869,1310,0.021,0.942,0.037,0.3182
w872,2230,0.023,0.882,0.095,0.9702
w873,1699,0.045,0.878,0.077,0.7212
w874,1660,0.033,0.916,0.051,0.6548
w875,14391,0.079,0.848,0.073,-0.9905
w876,727,0.04,0.919,0.04,0.0
w877,2281,0.152,0.827,0.02,-0.9948
w878,1751,0.012,0.971,0.018,0.1154
w879,1613,0.079,0.838,0.083,-0.0433
w880,1676,0.01,0.99,0.0,-0.296
w881,7018,0.079,0.825,0.096,0.959
w882,12645,0.059,0.845,0.096,0.9965
w883,6468,0.032,0.876,0.092,0.9927
w884,3241,0.033,0.831,0.136,0.9945
w885,1524,0.096,0.881,0.023,-0.9524
w886,1744,0.022,0.93,0.048,0.6704
w887,4244,0.041,0.892,0.067,0.9627
w888,3097,0.049,0.874,0.078,0.9297
w889,3785,0.046,0.826,0.128,0.9906
w890,4468,0.057,0.829,0.115,0.9827
w891,1647,0.042,0.875,0.083,0.8037
w892,1715,0.011,0.883,0.107,0.964
w895,218,0.096,0.904,0.0,-0.4939
w896,4710,0.085,0.851,0.064,-0.9568
w897,6052,0.078,0.858,0.064,-0.9775
w898,4740,0.06,0.873,0.067,0.5734
w899,5278,0.052,0.833,0.115,0.9948
w900,4987,0.059,0.867,0.074,0.9348
w901,2746,0.056,0.909,0.035,-0.871
w902,3062,0.117,0.834,0.049,-0.9911
w903,11286,0.034,0.893,0.074,0.9945
w904,7603,0.059,0.851,0.09,0.9913
w905,3188,0.103,0.824,0.073,-0.9583
w906,99,0.0,1.0,0.0,0.0
w907,18,0.0,1.0,0.0,0.0
w908,153,0.098,0.902,0.0,-0.34
w909,3888,0.08,0.9,0.02,-0.9885
w910,6586,0.059,0.855,0.087,0.9923
w911,6095,0.045,0.874,0.081,0.9862
w912,5301,0.079,0.855,0.066,-0.9336
w913,2759,0.069,0.909,0.022,-0.9717
w914,5000,0.067,0.834,0.099,0.9841
w915,6823,0.058,0.844,0.098,0.9941
w916,205,0.0,1.0,0.0,0.0
w917,228,0.116,0.884,0.0,-0.5267
w918,7029,0.046,0.848,0.106,0.9947
w919,3970,0.041,0.888,0.07,0.9661
w920,4428,0.054,0.877,0.069,0.8415
w922,2501,0.042,0.929,0.029,-0.7351
w924,15259,0.071,0.841,0.088,0.9919
w925,8124,0.012,0.883,0.106,0.9989
w926,6836,0.059,0.847,0.094,0.9913
w927,1603,0.0,0.982,0.018,0.4939
w928,8082,0.021,0.873,0.107,0.9987
w929,8,0.0,1.0,0.0,0.0
w930,3490,0.065,0.908,0.026,-0.9287
w931,150,0.134,0.866,0.0,-0.4767
w932,8186,0.008,0.871,0.122,0.9993
w933,100,0.0,1.0,0.0,0.0
w934,279,0.029,0.842,0.128,0.6908
w935,339,0.051,0.906,0.044,-0.1111
w936,8891,0.031,0.932,0.036,0.4588
w937,175,0.175,0.825,0.0,-0.6249
w938,10388,0.056,0.86,0.084,0.9918
w939,8010,0.088,0.825,0.088,0.7189
w940,6065,0.03,0.908,0.062,0.9796
w941,6230,0.031,0.875,0.094,0.9952
w942,8123,0.025,0.872,0.103,0.9984
w943,8261,0.026,0.868,0.107,0.9986
w944,20905,0.061,0.861,0.077,0.996
w945,4627,0.081,0.847,0.072,-0.8169
w947,14399,0.06,0.813,0.126,0.9994
w948,147,0.0,1.0,0.0,0.0
w949,22405,0.06,0.87,0.07,0.9771
w950,181,0.167,0.833,0.0,-0.7184
w951,1662,0.055,0.919,0.026,-0.8126
w952,7017,0.078,0.848,0.074,-0.8951
w953,9865,0.081,0.852,0.067,-0.978
w954,9993,0.072,0.862,0.066,-0.9775
w955,145,0.105,0.65,0.245,0.4404
w956,8,0.0,1.0,0.0,0.0
w957,1566,0.044,0.843,0.113,0.9468
w958,7166,0.067,0.831,0.103,0.9895
w959,6794,0.075,0.861,0.064,-0.8702
w960,6290,0.058,0.856,0.086,0.9826
w961,6152,0.02,0.946,0.035,0.836
w962,6881,0.03,0.904,0.066,0.9848
w963,7182,0.062,0.854,0.085,0.9819
w964,305,0.0,0.826,0.174,0.765
w965,9220,0.088,0.846,0.066,-0.9924
w966,8053,0.055,0.82,0.125,0.9985
w967,12033,0.052,0.865,0.083,0.99
w968,100,0.0,1.0,0.0,0.0
w970,8512,0.067,0.845,0.088,0.9828
w971,6738,0.03,0.894,0.076,0.9936
w972,11485,0.096,0.789,0.114,0.9874
w973,5668,0.072,0.837,0.091,0.9331
w974,6582,0.009,0.899,0.092,0.9976
w975,3022,0.03,0.805,0.165,0.9975
w976,10330,0.08,0.814,0.106,0.9937
w977,159,0.0,1.0,0.0,0.0
w978,6784,0.048,0.849,0.103,0.9954
w979,5613,0.056,0.868,0.076,0.9575
w980,12883,0.037,0.864,0.099,0.9987
w981,7012,0.079,0.812,0.109,0.9846
w982,9053,0.074,0.817,0.109,0.9938
w983,159,0.0,1.0,0.0,0.0
w984,98,0.0,0.851,0.149,0.2732
w985,2471,0.021,0.944,0.035,0.6124
w986,11548,0.139,0.795,0.067,-0.9995
w987,10011,0.068,0.86,0.072,-0.963
w988,5970,0.039,0.825,0.137,0.9981
w989,2662,0.067,0.895,0.039,-0.9253
w990,11979,0.027,0.882,0.091,0.9981
w991,851,0.026,0.974,0.0,-0.4404
w992,1048,0.0,0.869,0.131,0.9601
w993,161,0.0,1.0,0.0,0.0
w994,7209,0.065,0.866,0.07,0.6695
w995,8286,0.11,0.802,0.088,-0.9889
w996,6830,0.03,0.901,0.069,0.9853
w997,8965,0.065,0.886,0.049,-0.9784
w998,276,0.0,1.0,0.0,0.0
w999,617,0.021,0.901,0.079,0.7263
w1000,1644,0.01,0.861,0.129,0.9665
w1001,473,0.0,0.964,0.036,0.2732
w1002,3317,0.066,0.829,0.105,0.9555
w1003,1490,0.027,0.973,0.0,-0.3818
w1004,294,0.0,0.939,0.061,0.3818
w1005,293,0.071,0.929,0.0,-0.4404
w1006,72,0.0,0.804,0.196,0.296
w1007,356,0.0,1.0,0.0,0.0
w1008,9314,0.09,0.834,0.077,-0.979
w1009,512,0.0,0.969,0.031,0.2732
w1010,13441,0.138,0.764,0.097,-0.9987
w1011,7260,0.077,0.87,0.053,-0.9813
w1012,356,0.0,1.0,0.0,0.0
w1013,4355,0.061,0.827,0.111,0.9862
w1014,8304,0.128,0.793,0.08,-0.9949
w1015,5565,0.068,0.85,0.082,0.8697
w1017,178,0.0,1.0,0.0,0.0
w1018,3068,0.018,0.916,0.066,0.9485
w1019,3726,0.04,0.931,0.029,-0.7567
w1020,250,0.0,1.0,0.0,0.0
w1021,36,0.0,1.0,0.0,0.0
w1022,4679,0.111,0.83,0.059,-0.9873
w1023,4671,0.117,0.815,0.068,-0.987
w1024,4577,0.095,0.844,0.061,-0.9733
w1025,36,0.0,1.0,0.0,0.0
w1026,3306,0.041,0.88,0.079,0.9432
w1027,6878,0.033,0.88,0.087,0.9902
w1028,186,0.0,0.791,0.209,0.7003
w1029,4609,0.108,0.818,0.074,-0.9756
w1030,3217,0.024,0.909,0.067,0.9476
w1031,3228,0.065,0.853,0.083,0.9662
w1032,3547,0.028,0.85,0.122,0.9946
w1033,3441,0.03,0.812,0.158,0.9973
w1034,3518,0.056,0.837,0.107,0.9826
w1035,4242,0.047,0.861,0.092,0.9874
w1037,3278,0.065,0.83,0.106,0.9625
w1039,7855,0.061,0.857,0.082,0.9356
w1040,12803,0.041,0.877,0.082,0.9975
w1041,12522,0.059,0.819,0.122,0.9992
w1042,2872,0.066,0.888,0.046,-0.9136
w1043,5178,0.035,0.881,0.083,0.9836
w1044,1345,0.008,0.942,0.05,0.7877
w1045,4902,0.044,0.853,0.103,0.9936
w1046,24063,0.059,0.855,0.085,0.9977
w1047,11821,0.048,0.847,0.105,0.9986
w1048,8186,0.097,0.799,0.104,0.9591
w1049,8850,0.061,0.865,0.074,0.9641
w1050,8205,0.061,0.855,0.084,0.9719
w1051,10399,0.068,0.854,0.078,0.961
w1052,3694,0.039,0.893,0.069,0.9168
w1053,3188,0.021,0.905,0.074,0.9705
w1055,11734,0.054,0.891,0.055,-0.5953
w1056,451,0.073,0.889,0.039,-0.3182
w1057,19711,0.049,0.849,0.102,0.9995
w1058,1438,0.047,0.822,0.131,0.93
w1059,10188,0.051,0.881,0.068,0.9677
w1060,6948,0.1,0.793,0.107,0.7807
w1061,12667,0.073,0.853,0.074,0.2187
w1062,32889,0.102,0.833,0.065,-0.9994
w1063,9586,0.073,0.878,0.049,-0.9904
w1064,230,0.0,0.714,0.286,0.8807
w1065,8868,0.089,0.802,0.109,0.9887
w1066,8870,0.038,0.88,0.082,0.9948
w1067,7432,0.026,0.917,0.056,0.9844
w1068,10042,0.058,0.877,0.064,-0.2821
w1070,89,0.0,1.0,0.0,0.0
w1071,47,0.0,1.0,0.0,0.0
w1072,89,0.0,1.0,0.0,0.0
w1073,3900,0.044,0.898,0.058,0.7983
w1074,4713,0.072,0.83,0.098,0.9431
w1075,2629,0.055,0.849,0.096,0.9403
w1076,1626,0.012,0.904,0.084,0.925
w1077,3674,0.082,0.838,0.079,-0.41
w1078,99,0.0,1.0,0.0,0.0
w1079,17469,0.063,0.85,0.087,0.9971
w1080,6229,0.035,0.847,0.119,0.9977
w1081,5039,0.062,0.85,0.088,0.9572
w1082,4739,0.065,0.896,0.039,-0.9619
w1083,9787,0.051,0.842,0.107,0.9984
w1084,14170,0.064,0.887,0.049,-0.9843
w1085,8186,0.036,0.88,0.084,0.9954
w1086,5359,0.026,0.881,0.093,0.9942
w1087,5593,0.052,0.835,0.114,0.9948
w1088,26,0.0,1.0,0.0,0.0
w1089,3257,0.054,0.844,0.102,0.971
w1090,8985,0.07,0.788,0.142,0.9988
w1091,7716,0.058,0.804,0.138,0.9987
w1092,162,0.0,1.0,0.0,0.0
w1093,852,0.0,1.0,0.0,0.0
w1094,5347,0.051,0.865,0.084,0.9824
w1096,5722,0.04,0.871,0.089,0.9932
w1097,13797,0.066,0.848,0.087,0.9735
w1098,4274,0.021,0.916,0.063,0.9851
w1099,9289,0.034,0.852,0.114,0.9991
w1101,1660,0.035,0.884,0.082,0.8635
w1102,720,0.042,0.916,0.042,0.0
w1103,89,0.0,1.0,0.0,0.0
w1104,735,0.113,0.849,0.038,-0.6981
w1105,89,0.0,1.0,0.0,0.0
w1106,4754,0.036,0.867,0.097,0.9901
w1107,3232,0.052,0.874,0.074,0.9027
w1108,1708,0.0,1.0,0.0,0.0
w1109,5063,0.064,0.851,0.085,0.9089
w1110,1600,0.028,0.964,0.008,-0.5267
w1111,3627,0.014,0.931,0.055,0.9628
w1112,89,0.0,1.0,0.0,0.0
w1113,89,0.0,1.0,0.0,0.0
w1114,89,0.0,1.0,0.0,0.0
w1115,6366,0.047,0.896,0.057,0.1145
w1116,3884,0.077,0.825,0.098,0.9154
w1117,6578,0.046,0.849,0.105,0.9957
w1118,1658,0.011,0.859,0.13,0.9751
w1119,1554,0.0,0.926,0.074,0.9409
w1120,1614,0.012,0.875,0.113,0.9586
w1121,4052,0.011,0.897,0.092,0.9937
w1122,1565,0.044,0.844,0.112,0.9468
w1123,126,0.0,1.0,0.0,0.0
w1124,101,0.0,1.0,0.0,0.0
w1125,13524,0.059,0.849,0.092,0.9948
w1126,11294,0.033,0.821,0.146,0.9996
w1127,4310,0.063,0.862,0.075,0.5854
w1128,5220,0.034,0.897,0.069,0.9796
w1129,17121,0.087,0.796,0.117,0.9979
w1130,13765,0.106,0.801,0.093,-0.9911
w1131,25,0.0,1.0,0.0,0.0
w1132,25,0.0,1.0,0.0,0.0
w1133,129,0.076,0.831,0.093,0.09
w1134,13225,0.149,0.779,0.072,-0.9986
w1135,7606,0.059,0.855,0.087,0.9881
w1136,4739,0.055,0.911,0.033,-0.9559
w1137,156,0.0,0.925,0.075,0.0772
w1138,6695,0.097,0.79,0.113,0.9576
w1139,4631,0.046,0.846,0.108,0.992
w1140,4791,0.042,0.932,0.026,-0.8895
w1141,7157,0.103,0.827,0.07,-0.9946
w1142,2083,0.06,0.925,0.015,-0.907
w1143,4781,0.042,0.932,0.026,-0.8895
w1145,1540,0.019,0.936,0.045,0.7757
w1146,12922,0.093,0.743,0.164,0.9993
w1147,8109,0.018,0.877,0.104,0.9986
w1148,10136,0.057,0.858,0.085,0.9925
w1149,302,0.142,0.701,0.157,-0.0772
w1150,5185,0.022,0.881,0.097,0.9942
w1151,1666,0.044,0.922,0.033,-0.5719
w1152,5746,0.044,0.863,0.093,0.9898
w1153,4859,0.032,0.916,0.052,0.9014
w1154,6117,0.12,0.817,0.063,-0.9946
w1156,164,0.216,0.784,0.0,-0.7845
w1157,2231,0.07,0.867,0.063,0.6159
w1158,12694,0.034,0.865,0.101,0.999
w1159,1574,0.044,0.825,0.131,0.9666
w1160,101,0.0,1.0,0.0,0.0
w1161,15867,0.065,0.811,0.124,0.9991
w1162,226,0.15,0.85,0.0,-0.6486
w1163,8104,0.008,0.885,0.107,0.999
w1164,9069,0.035,0.879,0.086,0.9949
w1165,18820,0.075,0.809,0.116,0.9988
w1166,8269,0.025,0.863,0.111,0.9988
w1167,119,0.0,1.0,0.0,0.0
w1168,305,0.0,1.0,0.0,0.0
w1169,8478,0.028,0.885,0.088,0.9971
w1170,4843,0.074,0.858,0.068,-0.811
w1172,1236,0.0,1.0,0.0,0.0
w1173,7143,0.025,0.865,0.11,0.9985
w1174,99,0.0,0.851,0.149,0.2732
w1175,99,0.0,0.851,0.149,0.2732
w1176,160,0.0,1.0,0.0,0.0
w1177,7198,0.043,0.86,0.097,0.9958
w1178,9701,0.074,0.835,0.091,0.9445
w1179,10055,0.037,0.869,0.094,0.9976
w1180,16210,0.05,0.861,0.089,0.9984
w1181,9356,0.051,0.845,0.105,0.9969
w1182,63,0.0,1.0,0.0,0.0
w1183,110,0.0,1.0,0.0,0.0
w1184,16197,0.03,0.897,0.073,0.9987
w1185,10010,0.079,0.858,0.064,-0.9812
w1186,13397,0.075,0.821,0.105,0.9951
w1187,8491,0.077,0.829,0.094,0.8763
w1188,10619,0.04,0.9,0.061,0.967
w1189,8005,0.026,0.912,0.062,0.9918
w1190,8761,0.052,0.831,0.118,0.9981
w1191,21284,0.093,0.852,0.055,-0.9993
w1192,5453,0.093,0.808,0.099,0.7267
w1193,101,0.0,1.0,0.0,0.0
w1194,36,0.0,1.0,0.0,0.0
w1195,178,0.0,1.0,0.0,0.0
w1196,36,0.0,1.0,0.0,0.0
w1197,36,0.0,1.0,0.0,0.0
w1198,509,0.0,0.92,0.08,0.6369
w1199,1011,0.044,0.862,0.094,0.6908
w1200,10669,0.091,0.776,0.133,0.9977
w1201,3132,0.032,0.889,0.079,0.9565
w1202,10409,0.039,0.843,0.118,0.9991
w1203,349,0.0,1.0,0.0,0.0
w1204,5154,0.029,0.892,0.079,0.9858
w1205,8332,0.055,0.828,0.116,0.9947
w1206,12155,0.054,0.818,0.128,0.9992
w1207,126,0.0,1.0,0.0,0.0
w1208,1603,0.019,0.85,0.131,0.9622
w1209,10224,0.046,0.887,0.067,0.9837
w1210,5759,0.086,0.81,0.104,0.9426
w1211,9969,0.064,0.877,0.06,-0.9367
w1212,6552,0.051,0.844,0.105,0.9949
w1213,133,0.143,0.759,0.098,-0.2481
w1214,4455,0.092,0.85,0.058,-0.9785
w1215,7657,0.043,0.88,0.078,0.9902
w1216,95,0.0,1.0,0.0,0.0
w1217,2387,0.051,0.909,0.04,-0.6239
w1218,9656,0.085,0.861,0.054,-0.9959
w1219,7423,0.054,0.857,0.09,0.9887
w1220,262,0.0,1.0,0.0,0.0
w1221,3295,0.048,0.91,0.043,-0.3907
w1222,4545,0.018,0.908,0.074,0.9844
w1223,25,0.0,1.0,0.0,0.0
w1224,12828,0.077,0.842,0.081,-0.8921
w1225,344,0.0,0.938,0.062,0.4588
w1226,4713,0.058,0.847,0.096,0.9871
w1227,3242,0.044,0.889,0.067,0.8967
w1229,852,0.0,1.0,0.0,0.0
w1230,9544,0.09,0.803,0.107,0.9709
w1231,230,0.0,0.714,0.286,0.8807
w1232,408,0.038,0.831,0.132,0.7184
w1233,6293,0.049,0.875,0.077,0.9773
w1234,6860,0.074,0.806,0.121,0.9929
w1235,6776,0.075,0.839,0.085,0.9409
w1236,8351,0.064,0.885,0.051,-0.9616
w1237,9698,0.057,0.888,0.055,-0.7635
w1238,77,0.214,0.786,0.0,-0.4588
w1239,8239,0.066,0.889,0.045,-0.9806
w1240,569,0.0,1.0,0.0,0.0
w1241,6392,0.09,0.839,0.071,-0.9677
w1242,10459,0.055,0.866,0.079,0.9901
w1243,5460,0.056,0.843,0.1,0.9873
w1244,7829,0.098,0.8,0.101,-0.8213
w1245,97,0.0,1.0,0.0,0.0
w1247,8248,0.017,0.872,0.111,0.999
w1248,4818,0.058,0.876,0.066,0.7079
w1249,5043,0.044,0.867,0.089,0.9851
w1250,134,0.0,1.0,0.0,0.0
w1251,141,0.0,1.0,0.0,0.0
w1252,100,0.0,0.809,0.191,0.5106
w1253,25,0.0,1.0,0.0,0.0
w1254,167,0.0,1.0,0.0,0.0
w1255,3123,0.058,0.907,0.035,-0.8611
w1256,2594,0.053,0.874,0.073,0.876
w1257,3449,0.086,0.886,0.028,-0.9866
w1258,2306,0.066,0.889,0.045,-0.7632
w1259,247,0.0,0.829,0.171,0.7351
w1260,214,0.0,0.875,0.125,0.5106
w1261,252,0.048,0.952,0.0,-0.1027
w1262,222,0.132,0.868,0.0,-0.5423
w1263,1630,0.012,0.904,0.084,0.925
w1264,10058,0.067,0.836,0.096,0.9932
w1265,5875,0.044,0.851,0.105,0.9939
w1266,2361,0.038,0.886,0.076,0.8957
w1267,1332,0.06,0.926,0.014,-0.8074
w1268,89,0.0,1.0,0.0,0.0
w1269,4533,0.02,0.908,0.072,0.9883
w1270,89,0.0,1.0,0.0,0.0
w1271,19636,0.107,0.776,0.117,0.9837
w1272,12400,0.048,0.863,0.089,0.9971
w1273,5720,0.063,0.865,0.072,0.7905
w1274,2126,0.016,0.917,0.067,0.9111
w1275,1582,0.011,0.839,0.15,0.9804
w1277,32,0.0,1.0,0.0,0.0
w1278,109,0.0,1.0,0.0,0.0
w1280,7313,0.088,0.84,0.072,-0.9767
w1281,11056,0.029,0.871,0.101,0.9981
w1282,63,0.0,1.0,0.0,0.0
w1283,17807,0.027,0.899,0.074,0.999
w1284,15643,0.018,0.929,0.053,0.9977
w1285,9995,0.079,0.878,0.043,-0.9922
w1286,1581,0.018,0.964,0.018,0.0
w1287,155,0.081,0.919,0.0,-0.296
w1288,10412,0.056,0.866,0.078,0.9889
w1289,5232,0.056,0.854,0.09,0.978
w1290,9,0.0,1.0,0.0,0.0
w1291,5152,0.04,0.838,0.123,0.9964
w1292,8343,0.029,0.852,0.119,0.9985
w1293,9,0.0,1.0,0.0,0.0
w1294,8262,0.026,0.868,0.107,0.9986
w1295,8151,0.052,0.88,0.068,0.9572
w1296,1586,0.05,0.849,0.102,0.9246
w1298,1454,0.0,1.0,0.0,0.0
w1299,5394,0.065,0.881,0.054,-0.9355
w1300,6070,0.074,0.862,0.064,-0.1326
w1301,111,0.0,0.857,0.143,0.25
w1302,111,0.0,1.0,0.0,0.0
w1303,6821,0.066,0.834,0.1,0.9886
w1304,8238,0.07,0.835,0.094,0.9871
w1305,12037,0.054,0.845,0.102,0.9958
w1306,356,0.0,1.0,0.0,0.0
w1307,106,0.0,0.872,0.128,0.2263
w1308,6633,0.036,0.836,0.128,0.998
w1309,6227,0.051,0.829,0.119,0.9967
w1310,162,0.0,1.0,0.0,0.0
w1311,13413,0.084,0.808,0.108,0.993
w1312,6648,0.108,0.833,0.06,-0.9953
w1313,9781,0.026,0.86,0.114,0.9987
w1314,7137,0.038,0.877,0.085,0.9912
w1315,15347,0.039,0.842,0.118,0.9995
w1316,7370,0.029,0.846,0.124,0.9989
w1317,243,0.0,1.0,0.0,0.0
w1318,7414,0.035,0.855,0.109,0.9979
w1319,2879,0.07,0.897,0.033,-0.9356
w1321,5712,0.07,0.838,0.092,0.9253
w1322,852,0.0,1.0,0.0,0.0
w1323,7667,0.089,0.799,0.112,0.9761
w1324,1923,0.019,0.829,0.153,0.9844
w1325,1940,0.041,0.885,0.074,0.7798
w1326,7407,0.033,0.864,0.103,0.9976
w1327,147,0.0,1.0,0.0,0.0
w1328,26540,0.032,0.919,0.049,0.9897
w1329,8860,0.064,0.843,0.093,0.9916
w1330,6713,0.059,0.892,0.05,-0.8112
w1331,6780,0.082,0.85,0.068,-0.9625
w1332,4083,0.076,0.861,0.063,-0.8685
w1333,5410,0.044,0.886,0.07,0.9347
w1334,4000,0.041,0.862,0.097,0.9841
w1335,101,0.0,1.0,0.0,0.0
w1336,10146,0.032,0.828,0.14,0.9996
w1337,2917,0.011,0.905,0.083,0.9783
w1338,170,0.13,0.817,0.053,-0.3818
w1339,13894,0.017,0.88,0.103,0.9996
w1340,8146,0.064,0.835,0.1,0.9898
w1341,10627,0.055,0.879,0.065,0.9562
w1342,3699,0.088,0.816,0.097,0.8316
w1343,8950,0.033,0.92,0.047,0.9248
w1345,155,0.0,1.0,0.0,0.0
w1346,4726,0.09,0.836,0.074,-0.8396
w1347,1460,0.066,0.812,0.122,0.8228
w1348,4688,0.061,0.859,0.08,0.8871
w1349,5334,0.072,0.839,0.089,0.8819
w1350,3734,0.075,0.869,0.056,-0.8307
w1351,5842,0.085,0.852,0.063,-0.9617
w1352,196,0.0,0.941,0.059,0.25
w1353,121,0.0,0.939,0.061,0.0772
w1354,6649,0.082,0.783,0.135,0.9968
w1355,9780,0.018,0.9,0.082,0.9955
w1356,7446,0.081,0.823,0.096,0.2808
w1357,118,0.0,1.0,0.0,0.0
w1358,106,0.0,1.0,0.0,0.0
w1359,100,0.0,1.0,0.0,0.0
w1360,12731,0.15,0.773,0.077,-0.9983
w1361,4284,0.009,0.846,0.144,0.9982
w1362,224,0.053,0.947,0.0,-0.1027
w1363,206,0.058,0.833,0.108,0.296
w1364,2987,0.036,0.9,0.063,0.8241
w1365,3969,0.02,0.855,0.124,0.9973
w1366,1367,0.035,0.888,0.077,0.7684
w1367,1690,0.029,0.889,0.082,0.8964
w1368,3958,0.029,0.906,0.065,0.9725
w1369,89,0.0,1.0,0.0,0.0
w1370,1676,0.011,0.87,0.119,0.9597
w1371,2438,0.083,0.869,0.047,-0.8979
