w178,18-04-17, US, The Guardian, https://www.theguardian.com/technology/2018/apr/17/facebook-people-first-ever-mark-zuckerberg-harvard
w179,18-04-17, AU, Yahoo7 News, https://au.news.yahoo.com/a/39925113/u-s-official-warns-of-unintended-consequences-of-european-data-privacy-law/
w180,18-03-17, US, The Guardian, https://www.theguardian.com/technology/2018/mar/17/facebook-cambridge-analytica-kogan-data-algorithm
w181,18-03-18, US, The Guardian, https://www.theguardian.com/news/2018/mar/18/facebook-cambridge-analytica-joseph-chancellor-gsr
w182,18-03-19, NG, TODAY.NG, https://www.today.ng/technology/social/98100/european-union-alleged-facebook-data-breach
w183,18-03-19, AU, The Queensland Times, https://www.qt.com.au/news/facebook-is-in-the-centre-of-yet-another-databreac/3365331/
w184,18-03-20, ZA, eNCA, http://www.enca.com/technology/british-lawmakers-invite-facebook-s-zuckerberg-to-explain-data-policy
w185,18-03-20, IE, Irish Times, https://www.irishtimes.com/news/ireland/irish-news/q-a-what-s-going-on-with-facebook-and-cambridge-analytica-1.3433914
w186,18-03-20, IE, Irish Examiner, https://www.irishexaminer.com/breakingnews/world/concerned-by-cambridge-analytica-revelations-heres-how-to-change-your-facebook-settings-to-help-keep-your-data-more-private-833460.html
w187,18-03-20, KE, PulseLive Kenya (satire), http://www.pulselive.co.ke/news/politics/nasa-speaks-after-cambridge-analytica-admits-working-for-uhuru-id8144304.html
w188,18-03-20, AU, CNET, https://www.cnet.com/au/news/brave-publisher-donation-system-works-on-chrome-with-extension/
w189,18-03-20, IE, TodayFM, https://www.todayfm.com/News/Cambridge-Analytica-Suspends-CEO-Alexander-Nix
w190,18-03-20, IE, Evening Echo Cork, http://www.eveningecho.ie/nationalnews/We-must-guard-against-people-interfering-in-elections-says-Taoiseach-82a9f4d4-e778-4ba3-b486-1d3ecf978257-ds
w191,18-03-20, IE, Irish Times, https://www.irishtimes.com/news/ireland/irish-news/q-a-what-s-going-on-with-facebook-and-cambridge-analytica-1.3433914
w192,18-03-20, AU, Yahoo7 News, https://au.news.yahoo.com/a/39573847/malaysia-says-never-hired-british-data-firm-at-center-of-scrutiny/
w193,18-03-20, GB, Metro Newspaper UK, https://www.metro.news/masters-of-the-digital-dark-arts/984230/
w194,18-03-20, US, Washington Post, https://www.washingtonpost.com/news/global-opinions/wp/2018/03/20/were-you-a-victim-of-cambridge-analyticas-dirty-tricks-the-fact-you-dont-know-is-the-problem/
w195,18-03-21, PH, CNN Philippines, http://cnnphilippines.com/business/2018/03/21/facebook-data-debacle-fyi.html
w196,18-03-21, LK, Newsfirst, https://www.newsfirst.lk/2018/03/whatsapp-co-founder-says-it-is-time-to-delete-facebook/
w197,18-03-21, IN, Business Standard, http://www.business-standard.com/article/opinion/ravi-shankar-prasad-warns-fb-of-strict-action-says-can-summon-zuckerberg-118032101422_1.html
w198,18-03-21, IN, Moneycontrol.com, https://www.moneycontrol.com/news/business/what-changed-for-the-market-while-you-were-sleeping-15-things-you-should-know-35-2533625.html
w199,18-03-21, AU, iTnews, https://www.itnews.com.au/news/zuckerberg-admits-mistakes-in-cambridge-analytica-scandal-487510
w200,18-03-21, GB, The Sun, https://www.thesun.co.uk/tech/5863002/facebook-spying-apps-data/
w201,18-03-21, IE, Irish Tech News, https://irishtechnews.ie/mark-zuckerberg-acknowledges-a-breach-of-trust-between-facebook-and-the-people-who-share-their-data-with-us/
